CODE;MATRICULA;DISCIPLINA;CREDITO;HORAS;PERIODO;ID_CLASS;NOTA;SITUACAO;ESTADO
112110955;1411179;LAB.DE ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2013.1;1;6.1;APROVADO;NORMAL
112110955;1108089;FUNDAMENTOS DE F?SICA CL?SSICA;4;60;2013.2;1;7.4;APROVADO;NORMAL
112110955;1109049;?LGEBRA LINEAR I;4;60;2013.2;2;5;APROVADO;NORMAL
112110955;1109053;CALCULO DIFERENCIAL E INTEGRAL II;4;60;2013.2;4;0.6;REPROVADO_POR_NOTA;NORMAL
112110955;1305033;SOCIOLOGIA INDUSTRIAL I;3;45;2013.2;3;10;APROVADO;NORMAL
112110955;1305219;DIREITO E CIDADANIA;4;60;2013.2;1;9.3;APROVADO;NORMAL
112110956;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2012.1;8;5.8;APROVADO;NORMAL
112110956;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.1;3;0.2;REPROVADO_POR_NOTA;NORMAL
112110956;1307151;LEITURA E PRODUCAO DE TEXTOS;4;60;2012.1;1;7;APROVADO;NORMAL
112110956;1411167;PROGRAMA??O I;4;60;2012.1;1;7.7;APROVADO;NORMAL
112110956;1411174;INTRODU??O ? COMPUTA??O;4;60;2012.1;1;7.4;APROVADO;NORMAL
112110956;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2012.1;3;7.7;APROVADO;NORMAL
112110956;1109049;?LGEBRA LINEAR I;4;60;2012.2;8;-1;REPROVADO_POR_FALTA;NORMAL
112110956;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.2;4;-1;REPROVADO_POR_FALTA;NORMAL
112110956;1109113;MATEM?TICA DISCRETA;4;60;2012.2;1;2.6;REPROVADO_POR_NOTA;NORMAL
112110956;1411168;PROGRAMA??O II;4;60;2012.2;2;7;APROVADO;NORMAL
112110956;1411170;TEORIA DOS GRAFOS;2;30;2012.2;1;7;APROVADO;NORMAL
112110956;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2012.2;4;7.7;APROVADO;NORMAL
112110956;1109049;?LGEBRA LINEAR I;4;60;2013.1;2;6;APROVADO;NORMAL
112110956;1109113;MATEM?TICA DISCRETA;4;60;2013.1;2;6.7;APROVADO;NORMAL
112110956;1411172;ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2013.1;1;7.9;APROVADO;NORMAL
112110956;1411179;LAB.DE ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2013.1;2;6.6;APROVADO;NORMAL
112110956;1305033;SOCIOLOGIA INDUSTRIAL I;3;45;2013.2;1;-1;REPROVADO_POR_FALTA;NORMAL
112110956;1411176;GER?NCIA DA INFORMA??O;4;60;2013.2;1;-1;REPROVADO_POR_FALTA;NORMAL
112110956;1411281;TECC(EMPREENDEDORISMO EM SOFTWARE);4;60;2013.2;1;-1;REPROVADO_POR_FALTA;NORMAL
112110956;1411290;TECC(JOGOS DIGITAIS);4;60;2013.2;1;-1;REPROVADO_POR_FALTA;NORMAL
112110957;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2012.1;8;-1;REPROVADO_POR_FALTA;NORMAL
112110957;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.1;3;-1;REPROVADO_POR_FALTA;NORMAL
112110957;1305219;DIREITO E CIDADANIA;4;60;2012.1;;9.1;APROVADO;DISPENSA
112110957;1307151;LEITURA E PRODUCAO DE TEXTOS;4;60;2012.1;;6;APROVADO;DISPENSA
112110957;1411167;PROGRAMA??O I;4;60;2012.1;;7;APROVADO;DISPENSA
112110957;1411168;PROGRAMA??O II;4;60;2012.1;2;1.9;REPROVADO_POR_NOTA;NORMAL
112110957;1411170;TEORIA DOS GRAFOS;2;30;2012.1;1;-1;REPROVADO_POR_FALTA;NORMAL
112110957;1411174;INTRODU??O ? COMPUTA??O;4;60;2012.1;;5.1;APROVADO;DISPENSA
112110957;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2012.1;;7.4;APROVADO;DISPENSA
112110957;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2012.1;3;-1;REPROVADO_POR_FALTA;NORMAL
112110957;1109113;MATEM?TICA DISCRETA;4;60;2012.2;1;-1;REPROVADO_POR_FALTA;NORMAL
112110957;1411168;PROGRAMA??O II;4;60;2012.2;2;-1;REPROVADO_POR_FALTA;NORMAL
112110957;1411170;TEORIA DOS GRAFOS;2;30;2012.2;1;-1;REPROVADO_POR_FALTA;NORMAL
112110957;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2012.2;3;-1;REPROVADO_POR_FALTA;NORMAL
112110958;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2012.1;8;6.1;APROVADO;NORMAL
112110958;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.1;3;2.2;REPROVADO_POR_NOTA;NORMAL
112110958;1307151;LEITURA E PRODUCAO DE TEXTOS;4;60;2012.1;2;8;APROVADO;NORMAL
112110958;1411167;PROGRAMA??O I;4;60;2012.1;2;7.1;APROVADO;NORMAL
112110958;1411174;INTRODU??O ? COMPUTA??O;4;60;2012.1;2;7.9;APROVADO;NORMAL
112110958;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2012.1;4;7.2;APROVADO;NORMAL
112110958;1109049;?LGEBRA LINEAR I;4;60;2012.2;8;2.6;REPROVADO_POR_NOTA;NORMAL
112110958;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.2;4;-1;REPROVADO_POR_FALTA;NORMAL
112110958;1109113;MATEM?TICA DISCRETA;4;60;2012.2;2;0.9;REPROVADO_POR_NOTA;NORMAL
112110958;1411168;PROGRAMA??O II;4;60;2012.2;2;5.1;APROVADO;NORMAL
112110958;1411170;TEORIA DOS GRAFOS;2;30;2012.2;2;5.3;APROVADO;NORMAL
112110958;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2012.2;4;2.8;REPROVADO_POR_NOTA;NORMAL
112110958;1109113;MATEM?TICA DISCRETA;4;60;2013.1;2;-1;REPROVADO_POR_FALTA;NORMAL
112110958;1411176;GER?NCIA DA INFORMA??O;4;60;2013.1;1;-1;REPROVADO_POR_FALTA;NORMAL
112110958;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2013.1;3;-1;REPROVADO_POR_FALTA;NORMAL
112110959;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2012.1;8;-1;REPROVADO_POR_FALTA;NORMAL
112110959;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.1;3;-1;REPROVADO_POR_FALTA;NORMAL
112110959;1307151;LEITURA E PRODUCAO DE TEXTOS;4;60;2012.1;1;7.7;APROVADO;NORMAL
112110959;1411167;PROGRAMA??O I;4;60;2012.1;1;-1;REPROVADO_POR_FALTA;NORMAL
112110959;1411174;INTRODU??O ? COMPUTA??O;4;60;2012.1;1;2.9;REPROVADO_POR_NOTA;NORMAL
112110959;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2012.1;3;-1;REPROVADO_POR_FALTA;NORMAL
112110959;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.2;4;-1;REPROVADO_POR_FALTA;NORMAL
112110959;1411167;PROGRAMA??O I;4;60;2012.2;3;7.5;APROVADO;NORMAL
112110959;1411174;INTRODU??O ? COMPUTA??O;4;60;2012.2;2;5.3;APROVADO;NORMAL
112110959;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2012.2;5;7.5;APROVADO;NORMAL
112110959;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2013.1;13;-1;TRANCADO;NORMAL
112110959;1109113;MATEM?TICA DISCRETA;4;60;2013.1;2;-1;TRANCADO;NORMAL
112110959;1411168;PROGRAMA??O II;4;60;2013.1;1;-1;TRANCADO;NORMAL
112110959;1411170;TEORIA DOS GRAFOS;2;30;2013.1;2;-1;TRANCADO;NORMAL
112110959;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2013.1;1;-1;TRANCADO;NORMAL
112110960;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2012.1;8;0.8;REPROVADO_POR_NOTA;NORMAL
112110960;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.1;3;0.5;REPROVADO_POR_NOTA;NORMAL
112110960;1307151;LEITURA E PRODUCAO DE TEXTOS;4;60;2012.1;1;8.5;APROVADO;NORMAL
112110960;1411167;PROGRAMA??O I;4;60;2012.1;1;7.3;APROVADO;NORMAL
112110960;1411174;INTRODU??O ? COMPUTA??O;4;60;2012.1;1;7.1;APROVADO;NORMAL
112110960;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2012.1;3;7.3;APROVADO;NORMAL
112110960;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2012.2;8;2.9;REPROVADO_POR_NOTA;NORMAL
112110960;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.2;4;0;REPROVADO_POR_NOTA;NORMAL
112110960;1109113;MATEM?TICA DISCRETA;4;60;2012.2;1;3.7;REPROVADO_POR_NOTA;NORMAL
112110960;1411168;PROGRAMA??O II;4;60;2012.2;2;2.8;REPROVADO_POR_NOTA;NORMAL
112110960;1411170;TEORIA DOS GRAFOS;2;30;2012.2;1;3.8;REPROVADO_POR_NOTA;NORMAL
112110960;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2012.2;4;3.6;REPROVADO_POR_NOTA;NORMAL
112110960;1109113;MATEM?TICA DISCRETA;4;60;2013.1;2;-1;REPROVADO_POR_FALTA;NORMAL
112110960;1301014;ADMINISTRA??O;4;60;2013.1;2;-1;REPROVADO_POR_FALTA;NORMAL
112110960;1411168;PROGRAMA??O II;4;60;2013.1;2;2.4;REPROVADO_POR_NOTA;NORMAL
112110960;1411170;TEORIA DOS GRAFOS;2;30;2013.1;1;5.2;APROVADO;NORMAL
112110960;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2013.1;1;3.5;REPROVADO_POR_NOTA;NORMAL
112110960;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2013.2;5;0;REPROVADO_POR_NOTA;NORMAL
112110960;1109113;MATEM?TICA DISCRETA;4;60;2013.2;1;3.5;REPROVADO_POR_NOTA;NORMAL
112110960;1411168;PROGRAMA??O II;4;60;2013.2;1;5;APROVADO;NORMAL
112110960;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2013.2;4;4.5;REPROVADO_POR_NOTA;NORMAL
112110961;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2012.1;8;5;APROVADO;NORMAL
112110961;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.1;3;5;APROVADO;NORMAL
112110961;1307151;LEITURA E PRODUCAO DE TEXTOS;4;60;2012.1;;8.7;APROVADO;DISPENSA
112110961;1411167;PROGRAMA??O I;4;60;2012.1;;6.2;APROVADO;DISPENSA
112110961;1411168;PROGRAMA??O II;4;60;2012.1;2;8.1;APROVADO;NORMAL
112110961;1411170;TEORIA DOS GRAFOS;2;30;2012.1;2;8.5;APROVADO;NORMAL
112110961;1411174;INTRODU??O ? COMPUTA??O;4;60;2012.1;;7.6;APROVADO;DISPENSA
112110961;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2012.1;;6;APROVADO;DISPENSA
112110961;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2012.1;3;7.2;APROVADO;NORMAL
112110961;1108089;FUNDAMENTOS DE F?SICA CL?SSICA;4;60;2012.2;1;7.2;APROVADO;NORMAL
112110961;1109053;CALCULO DIFERENCIAL E INTEGRAL II;4;60;2012.2;4;0.7;REPROVADO_POR_NOTA;NORMAL
112110961;1109113;MATEM?TICA DISCRETA;4;60;2012.2;1;5.2;APROVADO;NORMAL
112110961;1411172;ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2012.2;1;2.5;REPROVADO_POR_NOTA;NORMAL
112110961;1411179;LAB.DE ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2012.2;1;5.1;APROVADO;NORMAL
112110961;1109053;CALCULO DIFERENCIAL E INTEGRAL II;4;60;2013.1;4;0.5;REPROVADO_POR_NOTA;NORMAL
112110961;1305033;SOCIOLOGIA INDUSTRIAL I;3;45;2013.1;2;9.5;APROVADO;NORMAL
112110961;1305220;INFORM?TICA E SOCIEDADE;2;30;2013.1;1;9;APROVADO;NORMAL
112110961;1411171;TEORIA DA COMPUTA??O;4;60;2013.1;1;2.5;REPROVADO_POR_NOTA;NORMAL
112110961;1411172;ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2013.1;1;5.4;APROVADO;NORMAL
112110961;1411176;GER?NCIA DA INFORMA??O;4;60;2013.1;1;7.5;APROVADO;NORMAL
112110961;1109049;?LGEBRA LINEAR I;4;60;2013.2;2;1.6;REPROVADO_POR_NOTA;NORMAL
112110961;1109053;CALCULO DIFERENCIAL E INTEGRAL II;4;60;2013.2;4;3.6;REPROVADO_POR_NOTA;NORMAL
112110961;1305219;DIREITO E CIDADANIA;4;60;2013.2;1;9.3;APROVADO;NORMAL
112110961;1411171;TEORIA DA COMPUTA??O;4;60;2013.2;1;5.6;APROVADO;NORMAL
112150428;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2012.1;8;-1;REPROVADO_POR_FALTA;NORMAL
112150428;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.1;3;-1;REPROVADO_POR_FALTA;NORMAL
112150428;1307151;LEITURA E PRODUCAO DE TEXTOS;4;60;2012.1;2;-1;REPROVADO_POR_FALTA;NORMAL
112150428;1411167;PROGRAMA??O I;4;60;2012.1;2;-1;REPROVADO_POR_FALTA;NORMAL
112150428;1411174;INTRODU??O ? COMPUTA??O;4;60;2012.1;2;-1;REPROVADO_POR_FALTA;NORMAL
112150428;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2012.1;2;-1;REPROVADO_POR_FALTA;NORMAL
112150436;1108089;FUNDAMENTOS DE F?SICA CL?SSICA;4;60;2012.1;;7.3;APROVADO;DISPENSA
112150436;1108090;FUNDAMENTOS DE F?SICA MODERNA;4;60;2012.1;;7.7;APROVADO;DISPENSA
112150436;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2012.1;;7.2;APROVADO;DISPENSA
112150436;1109049;?LGEBRA LINEAR I;4;60;2012.1;;6.5;APROVADO;DISPENSA
112150436;1109053;CALCULO DIFERENCIAL E INTEGRAL II;4;60;2012.1;;7.1;APROVADO;DISPENSA
112150436;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.1;;7.4;APROVADO;DISPENSA
112150436;1109113;MATEM?TICA DISCRETA;4;60;2012.1;;5.8;APROVADO;DISPENSA
112150436;1114107;PROBABILIDADE E ESTAT?STICA;4;60;2012.1;;5.8;APROVADO;DISPENSA
112150436;1114114;METODOS ESTATISTICOS;4;60;2012.1;1;-1;CANCELADO;NORMAL
112150436;1307150;INGL?S;4;60;2012.1;;8.7;APROVADO;DISPENSA
112150436;1307151;LEITURA E PRODUCAO DE TEXTOS;4;60;2012.1;;7.1;APROVADO;DISPENSA
112150436;1411167;PROGRAMA??O I;4;60;2012.1;;7.2;APROVADO;DISPENSA
112150436;1411168;PROGRAMA??O II;4;60;2012.1;;8.2;APROVADO;DISPENSA
112150436;1411169;PARADIGMAS DE LING. DE PROGRAMA??O;2;30;2012.1;1;-1;CANCELADO;NORMAL
112150436;1411170;TEORIA DOS GRAFOS;2;30;2012.1;;5.2;APROVADO;DISPENSA
112150436;1411171;TEORIA DA COMPUTA??O;4;60;2012.1;;5.3;APROVADO;DISPENSA
112150436;1411172;ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2012.1;;5.8;APROVADO;DISPENSA
112150436;1411173;L?GICA MATEM?TICA;4;60;2012.1;1;-1;CANCELADO;NORMAL
112150436;1411174;INTRODU??O ? COMPUTA??O;4;60;2012.1;;7.8;APROVADO;DISPENSA
112150436;1411175;ORG.E ARQUITETURA DE COMPUTADORES I;4;60;2012.1;;5.1;APROVADO;DISPENSA
112150436;1411176;GER?NCIA DA INFORMA??O;4;60;2012.1;;8.2;APROVADO;DISPENSA
112150436;1411177;ENGENHARIA DE SOFTWARE I;4;60;2012.1;1;-1;CANCELADO;NORMAL
112150436;1411178;SISTEMAS DE INFORMA??O I;4;60;2012.1;;7.9;APROVADO;DISPENSA
112150436;1411179;LAB.DE ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2012.1;;5;APROVADO;DISPENSA
112150436;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2012.1;;7;APROVADO;DISPENSA
112150436;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2012.1;;7.4;APROVADO;DISPENSA
112150436;1411182;LAB.DE ORG.E ARQUITETURA DE COMPUTADORES;4;60;2012.1;2;-1;CANCELADO;NORMAL
112150436;1411195;SISTEMAS DE INFORMA??O II;4;60;2012.1;1;-1;CANCELADO;NORMAL
112150437;1108089;FUNDAMENTOS DE F?SICA CL?SSICA;4;60;2012.1;;5;APROVADO;DISPENSA
112150437;1108090;FUNDAMENTOS DE F?SICA MODERNA;4;60;2012.1;;8;APROVADO;DISPENSA
112150437;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2012.1;;5.1;APROVADO;DISPENSA
112150437;1109049;?LGEBRA LINEAR I;4;60;2012.1;3;5.5;APROVADO;NORMAL
112150437;1109053;CALCULO DIFERENCIAL E INTEGRAL II;4;60;2012.1;;5;APROVADO;DISPENSA
112150437;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.1;;7;APROVADO;DISPENSA
112150437;1109113;MATEM?TICA DISCRETA;4;60;2012.1;;6.2;APROVADO;DISPENSA
112150437;1114107;PROBABILIDADE E ESTAT?STICA;4;60;2012.1;;5.8;APROVADO;DISPENSA
112150437;1305020;RELACOES HUMANAS;3;45;2012.1;;7;APROVADO;DISPENSA
112150437;1305218;METODOLOGIA CIENT?FICA;4;60;2012.1;;5.9;APROVADO;DISPENSA
112150437;1305220;INFORM?TICA E SOCIEDADE;2;30;2012.1;;7;APROVADO;DISPENSA
112150437;1307151;LEITURA E PRODUCAO DE TEXTOS;4;60;2012.1;;7;APROVADO;DISPENSA
112150437;1411167;PROGRAMA??O I;4;60;2012.1;;5.3;APROVADO;DISPENSA
112150437;1411168;PROGRAMA??O II;4;60;2012.1;;5.7;APROVADO;DISPENSA
112150437;1411169;PARADIGMAS DE LING. DE PROGRAMA??O;2;30;2012.1;;5.6;APROVADO;DISPENSA
112150437;1411170;TEORIA DOS GRAFOS;2;30;2012.1;;5.3;APROVADO;DISPENSA
112150437;1411171;TEORIA DA COMPUTA??O;4;60;2012.1;;5;APROVADO;DISPENSA
112150437;1411172;ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2012.1;;5.6;APROVADO;DISPENSA
112150437;1411173;L?GICA MATEM?TICA;4;60;2012.1;;5.5;APROVADO;DISPENSA
112150437;1411174;INTRODU??O ? COMPUTA??O;4;60;2012.1;;5.7;APROVADO;DISPENSA
112150437;1411175;ORG.E ARQUITETURA DE COMPUTADORES I;4;60;2012.1;1;5.4;APROVADO;NORMAL
112150437;1411176;GER?NCIA DA INFORMA??O;4;60;2012.1;;7.5;APROVADO;DISPENSA
112150437;1411177;ENGENHARIA DE SOFTWARE I;4;60;2012.1;;5.5;APROVADO;DISPENSA
112150437;1411178;SISTEMAS DE INFORMA??O I;4;60;2012.1;1;8.1;APROVADO;NORMAL
112150437;1411179;LAB.DE ESTRUTURAS DE DADOS E ALGORITMOS;4;60;2012.1;;5.1;APROVADO;DISPENSA
112150437;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2012.1;;5;APROVADO;DISPENSA
112150437;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2012.1;;5;APROVADO;DISPENSA
112150437;1411182;LAB.DE ORG.E ARQUITETURA DE COMPUTADORES;4;60;2012.1;1;7;APROVADO;NORMAL
112150437;1411256;TEC(PRINCIPIOS DE ADMIN FINANCEIRA);4;60;2012.1;1;7.3;APROVADO;NORMAL
112150437;1114114;METODOS ESTATISTICOS;4;60;2012.2;1;7;APROVADO;NORMAL
112150437;1305219;DIREITO E CIDADANIA;4;60;2012.2;1;8.5;APROVADO;NORMAL
112150437;1411187;AN?LISE E T?CNICA DE ALGORITMOS;4;60;2012.2;1;6.1;APROVADO;NORMAL
112150437;1411190;REDES DE COMPUTADORES;4;60;2012.2;1;5.4;APROVADO;NORMAL
112150437;1411193;BANCO DE DADOS I;4;60;2012.2;1;5.9;APROVADO;NORMAL
112150437;1411195;SISTEMAS DE INFORMA??O II;4;60;2012.2;1;7;APROVADO;NORMAL
112150437;1411183;LABORAT?RIO DE ENGENHARIA DE SOFTWARE;2;30;2013.1;1;8.7;APROVADO;NORMAL
112150437;1411184;LAB.DE INTERCON.DE REDES DE COMPUTADORES;2;30;2013.1;1;7;APROVADO;NORMAL
112150437;1411188;M?TODOS E SOFTWARE NUM?RICOS;4;60;2013.1;1;7.3;APROVADO;NORMAL
112150437;1411191;INTERCONEX?O DE REDES DE COMPUTADORES;2;30;2013.1;1;7;APROVADO;NORMAL
112150437;1411197;AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS;4;60;2013.1;1;0;TRANCADO;NORMAL
112150437;1411281;TECC(EMPREENDEDORISMO EM SOFTWARE);4;60;2013.1;1;7.9;APROVADO;NORMAL
112150437;1411185;PROJETO EM COMPUTA??O I;4;60;2014.2;1;8.2;APROVADO;NORMAL
112150437;1411189;COMPILADORES;4;60;2014.2;1;5.5;APROVADO;NORMAL
112150437;1411192;SISTEMAS OPERACIONAIS;4;60;2014.2;1;6.3;APROVADO;NORMAL
112150437;1411196;INTELIGENCIA ARTIFICIAL I;4;60;2014.2;1;-1;REPROVADO_POR_FALTA;NORMAL
112150437;1411292;TECC (AN?LISE DE DADOS II);4;60;2014.2;1;6.3;APROVADO;NORMAL
112150437;1411294;TECC(PROJETO INTERDISCIPLINAR);4;60;2014.2;1;9.1;APROVADO;NORMAL
112150437;1411186;PROJETO EM COMPUTA??O II;6;90;2015.1;1;8;APROVADO;NORMAL
112150437;1411194;BANCO DE DADOS II;4;60;2015.1;1;5;APROVADO;NORMAL
112150437;1411197;AVAL.DE DESEMPENHO DE SISTEMAS DISCRETOS;4;60;2015.1;1;5.8;APROVADO;NORMAL
112150437;1411238;SEMIN?RIOS (EDUCA??O AMBIENTAL);0;0;2015.1;1;9;APROVADO;NORMAL
112150437;1411289;TECC (AN?LISE DE DADOS I);4;60;2015.1;1;9.3;APROVADO;NORMAL
112150437;1301014;ADMINISTRA??O;4;60;2015.2;3;9;APROVADO;NORMAL
112150437;1304055;FUTSAL;2;30;2015.2;1;8.5;APROVADO;NORMAL
112150437;1411196;INTELIGENCIA ARTIFICIAL I;4;60;2015.2;1;7;APROVADO;NORMAL
112150437;1411244;TECC(ECONOMIA DE TECNOLOGIA DA INFORMA??;4;60;2015.2;1;7.2;APROVADO;NORMAL
112150437;1411270;TECC (PROGRAMA??O III);4;60;2015.2;1;7;APROVADO;NORMAL
112150437;1411276;TECC(VISAO COMPUTACIONAL);4;60;2015.2;1;8.4;APROVADO;NORMAL
112150437;1411285;TECC (DID?TICA EM CI?NCIA DA COMPUTA??O);2;30;2015.2;1;10;APROVADO;NORMAL
112150438;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2012.1;;7.4;APROVADO;DISPENSA
112150438;1109049;?LGEBRA LINEAR I;4;60;2012.1;3;-1;REPROVADO_POR_FALTA;NORMAL
112150438;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.1;3;2.6;REPROVADO_POR_NOTA;NORMAL
112150438;1411167;PROGRAMA??O I;4;60;2012.1;;7.2;APROVADO;DISPENSA
112150438;1411168;PROGRAMA??O II;4;60;2012.1;;6.3;APROVADO;DISPENSA
112150438;1411170;TEORIA DOS GRAFOS;2;30;2012.1;1;-1;REPROVADO_POR_FALTA;NORMAL
112150438;1411174;INTRODU??O ? COMPUTA??O;4;60;2012.1;;7.7;APROVADO;DISPENSA
112150438;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2012.1;;7.2;APROVADO;DISPENSA
112150438;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2012.1;2;-1;REPROVADO_POR_FALTA;NORMAL
112150439;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2012.1;7;5;APROVADO;NORMAL
112150439;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.1;3;1.2;REPROVADO_POR_NOTA;NORMAL
112150439;1307151;LEITURA E PRODUCAO DE TEXTOS;4;60;2012.1;1;7.5;APROVADO;NORMAL
112150439;1411167;PROGRAMA??O I;4;60;2012.1;1;5.2;APROVADO;NORMAL
112150439;1411174;INTRODU??O ? COMPUTA??O;4;60;2012.1;1;7.1;APROVADO;NORMAL
112150439;1411180;LABORAT?RIO DE PROGRAMA??O I;4;60;2012.1;1;5.1;APROVADO;NORMAL
112150439;1109049;?LGEBRA LINEAR I;4;60;2012.2;8;-1;CANCELADO;NORMAL
112150439;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.2;4;-1;CANCELADO;NORMAL
112150439;1109113;MATEM?TICA DISCRETA;4;60;2012.2;2;-1;CANCELADO;NORMAL
112150439;1303021;ECONOMIA;4;60;2012.2;1;-1;CANCELADO;NORMAL
112150439;1411168;PROGRAMA??O II;4;60;2012.2;1;-1;CANCELADO;NORMAL
112150439;1411170;TEORIA DOS GRAFOS;2;30;2012.2;1;-1;CANCELADO;NORMAL
112150439;1411181;LABORAT?RIO DE PROGRAMA??O II;4;60;2012.2;2;-1;CANCELADO;NORMAL
112150440;1108089;FUNDAMENTOS DE F?SICA CL?SSICA;4;60;2012.1;;8.7;APROVADO;DISPENSA
112150440;1108090;FUNDAMENTOS DE F?SICA MODERNA;4;60;2012.1;1;5;APROVADO;NORMAL
112150440;1109035;ALGEBRA VETORIAL E GEOMETRIA ANAL?TICA;4;60;2012.1;;5.1;APROVADO;DISPENSA
112150440;1109053;CALCULO DIFERENCIAL E INTEGRAL II;4;60;2012.1;;5.1;APROVADO;DISPENSA
112150440;1109103;CALCULO DIFERENCIAL E INTEGRAL I;4;60;2012.1;;6.4;APROVADO;DISPENSA
112150440;1109113;MATEM?TICA DISCRETA;4;60;2012.1;;7.1;APROVADO;DISPENSA
112150440;1114107;PROBABILIDADE E ESTAT?STICA;4;60;2012.1;1;3.3;REPROVADO_POR_NOTA;NORMAL
112150440;1305020;RELACOES HUMANAS;3;45;2012.1;;7;APROVADO;DISPENSA
112150440;1305219;DIREITO E CIDADANIA;4;60;2012.1;;8.7;APROVADO;DISPENSA
112150440;1305220;INFORM?TICA E SOCIEDADE;2;30;2012.1;;8.3;APROVADO;DISPENSA
112150440;1307151;LEITURA E PRODUCAO DE TEXTOS;4;60;2012.1;;8.4;APROVADO;DISPENSA
112150440;1411167;PROGRAMA??O I;4;60;2012.1;;7.1;APROVADO;DISPENSA
112150440;1411168;PROGRAMA??O II;4;60;2012.1;;5;APROVADO;DISPENSA
112150440;1411169;PARADIGMAS DE LING. DE PROGRAMA??O;2;30;2012.1;2;7.4;APROVADO;NORMAL
112150440;1411170;TEORIA DOS GRAFOS;2;30;2012.1;;5;APROVADO;DISPENSA
112150440;1411171;TEORIA DA COMPUTA??O;4;60;2012.1;;5.3;APROVADO;DISPENSA
