ano_formatura_ensino_medio;termo_estado;idade;genero;estado_civil_alunos;nacionalidade;razao_inatividade;tipo_admissao;termo_admissao;politica_afirmativa;tipo_ensino_medio;codigo_curso;codigo_curricular;alunos_ativos;ex_alunos;alunos_inativos
2007;2020.1;35;feminino;solteiro;BRASILEIRA;DESCONHECIDO;reopcao;2012.2;A0;PUBLICA;14102100;2017;FALSE;TRUE;FALSE
2008;2016.2;32;feminino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2012.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2011;2014.2;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2012.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2017.1;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2010;2015.1;32;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;L6;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2011;2018.1;29;feminino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2019.1;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2006;2015.1;35;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.1;29;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2011;2018.2;30;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2015.1;29;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2011;2016.2;32;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2017.2;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2014.2;29;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;L1;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2012;2016.2;28;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2002;2016.2;39;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2018.2;30;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2007;2013.2;35;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2017.2;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2004;2016.1;37;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2011;2014.1;31;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2012;2018.1;30;feminino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PUBLICA;14102100;1999;FALSE;TRUE;FALSE
2012;2017.2;28;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;L2;PUBLICA;14102100;1999;FALSE;TRUE;FALSE
2012;2013.2;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2011;2018.2;30;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2017.2;29;feminino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2017.2;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2018.1;30;feminino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2018.1;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2014.1;29;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2017.1;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2011;2013.2;30;masculino;solteiro;BRASILEIRA;TRANSFERENCIA;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2009;2015.2;32;feminino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2014.2;29;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2018.1;30;feminino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PUBLICA;14102100;1999;FALSE;TRUE;FALSE
2012;2017.2;29;feminino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;L1;PUBLICA;14102100;1999;FALSE;TRUE;FALSE
2010;2017.2;30;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2010;2018.2;31;feminino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2017.2;28;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PUBLICA;14102100;1999;FALSE;TRUE;FALSE
2012;2017.1;30;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2010;2017.1;31;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2005;2013.2;36;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;L1;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2010;2016.2;30;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;MAJORITARIAMENTE_PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2010;2016.1;33;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;L6;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.1;30;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;L5;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2010;2016.2;32;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PUBLICA;14102100;1999;FALSE;TRUE;FALSE
2009;2017.1;32;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2015.2;29;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2011;2014.2;29;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.1;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2005;2016.1;36;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2011;2015.1;30;masculino;solteiro;BRASILEIRA;TRANSFERENCIA;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2018.1;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2017.1;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;L5;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2009;2014.2;32;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2009;2014.2;31;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2010;2016.2;31;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2018.2;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2011;2013.2;30;feminino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2008;2014.2;34;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2002;2016.2;39;feminino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2015.1;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2014.2;29;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.2;30;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.1;29;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2006;2015.2;35;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PUBLICA;14102100;1999;FALSE;TRUE;FALSE
2012;2014.2;30;feminino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.1;29;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2013.2;29;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2010;2016.1;31;feminino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2008;2014.1;36;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;L1;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.1;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2012;2017.2;29;feminino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2013.2;29;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2010;2014.2;31;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;A0;MAJORITARIAMENTE_PRIVADA;14102100;1999;FALSE;FALSE;TRUE
1995;2013.2;47;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2012;2014.2;30;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2017.2;30;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2014.2;28;feminino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2013.2;29;masculino;solteiro;BRASILEIRA;TRANSFERENCIA;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2014.2;29;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2020.1;28;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2012;2013.2;29;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.1;29;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2009;2017.2;33;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2007;2019.1;34;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2010;2015.2;31;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;L6;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2011;2014.2;30;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2007;2013.2;35;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2008;2015.1;34;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2015.1;31;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;L5;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2005;2014.2;36;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;L2;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2011;2015.1;31;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.2;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2007;2020.1;34;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PUBLICA;14102100;2017;FALSE;FALSE;TRUE
2007;2017.1;36;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2010;2015.2;31;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2009;2015.1;32;feminino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.1;28;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.2;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2013.1;28;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2014.2;29;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2009;2018.2;32;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2009;2014.1;38;masculino;casado;BRASILEIRA;EXPULSAO;vestibular;2013.1;L2;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.2;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2008;2014.1;34;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2009;2015.1;31;feminino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2011;2015.1;30;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2018.1;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2014.1;29;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.1;29;feminino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2008;2016.2;32;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.1;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2012;2013.2;29;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.1;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2009;2013.2;32;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.2;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2011;2016.2;31;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2013;2014.2;28;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2018.1;28;feminino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;A0;PUBLICA;14102100;1999;FALSE;TRUE;FALSE
2007;2014.1;34;feminino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2014.1;29;feminino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2011;2015.1;30;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;L5;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2013;2015.1;28;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2016.2;28;feminino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2017.2;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2009;2016.1;32;feminino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2009;2017.1;33;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;A0;MAJORITARIAMENTE_PUBLICA;14102100;1999;FALSE;TRUE;FALSE
2005;2014.1;36;masculino;solteiro;BRASILEIRA;TRANSFERENCIA;vestibular;2013.2;L5;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2008;2014.1;34;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2007;2014.1;37;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2011;2016.1;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.2;30;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.2;L6;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2012;2014.1;30;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2014.1;29;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2009;2016.2;32;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2020.1;29;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;A0;PRIVADA;14102100;2017;FALSE;TRUE;FALSE
2010;2014.2;30;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2017.2;30;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;L5;PUBLICA;14102100;1999;FALSE;TRUE;FALSE
2013;2016.1;28;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2014.1;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2009;2013.2;32;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2014.1;30;masculino;solteiro;BRASILEIRA;TRANSFERENCIA;vestibular;2013.2;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2010;2016.1;31;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2013;2017.2;28;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2018.1;28;feminino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2007;2015.1;35;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2014.2;30;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2011;2016.1;30;feminino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;MAJORITARIAMENTE_PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2010;2014.1;31;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2013;2018.2;28;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2015.1;29;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2010;2018.2;31;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;L1;PUBLICA;14102100;1999;FALSE;TRUE;FALSE
2011;2019.2;30;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.2;A0;PRIVADA;14102100;2017;FALSE;FALSE;TRUE
2012;2014.1;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;L2;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2009;2017.1;32;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2012;2017.2;31;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;L1;PUBLICA;14102100;1999;FALSE;TRUE;FALSE
2012;2014.2;30;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2016.1;30;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2011;2014.1;31;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.2;A0;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2012;2014.1;29;feminino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2016.1;29;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2011;2017.2;31;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;L6;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2012;2016.2;28;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2013;2015.1;30;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;L2;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2011;2015.1;31;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2010;2015.2;31;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2015.2;29;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2005;2017.2;36;feminino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2018.2;30;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;A0;MAJORITARIAMENTE_PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2007;2017.2;36;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2016.2;30;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;L6;PUBLICA;14102100;1999;FALSE;FALSE;TRUE
2009;2016.1;32;masculino;solteiro;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;TRUE;FALSE
2011;2018.2;30;masculino;solteiro;BRASILEIRA;ABANDONO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2011;2015.1;30;masculino;solteiro;BRASILEIRA;EXPULSAO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
2012;2018.2;30;masculino;casado;BRASILEIRA;DESCONHECIDO;vestibular;2013.2;A0;PUBLICA;14102100;1999;FALSE;TRUE;FALSE
2012;2016.1;29;masculino;solteiro;BRASILEIRA;REINGRESSO;vestibular;2013.2;A0;PRIVADA;14102100;1999;FALSE;FALSE;TRUE
